IPS10   ,IPS11   ,IPS299  ,IPS12   ,IPS13   ,IPS18   ,IPS25   ,IPS32   ,IPS34   ,IPS38   ,IPS43   ,IPS307  ,IPS306  ,PMP     ,UTL11   ,CES275  ,CES277  ,CES278  ,CES275R  ,CES277R  ,CES278 R ,CES002  ,CES003  ,CES006  ,CES011  ,CES015  ,CES017  ,CES033  ,CES046  ,CES048  ,CES049  ,CES053  ,CES088  ,CES140  ,LHEL    ,LHELX   ,LHEM    ,LHNAG   ,LHUR    ,LHU680  ,LHU5    ,LHU14   ,LHU15   ,LHU26   ,LHU27   ,CES151  ,CES155  ,HSBR    ,HSFR    ,HSNE    ,HSMW    ,HSSOU   ,HSWST   ,FYFF    ,FYGM3   ,FYGM6   ,FYGT1   ,FYGT5   ,FYGT10  ,FYAAAC  ,FYBAAC  ,Sfygm6,Sfygt1,Sfygt10,sFYAAAC  ,sFYBAAC  ,FM1     ,MZMSL,FM2     ,FMFBA   ,FMRRA   ,FMRNBA  ,BUSLOANS,CCINRV  ,PI071   ,PI072   ,PI073   ,PI074   ,PWFSA   ,PWFCSA  ,PWIMSA  ,PWCMSA  ,PWCMSAR ,PSCCOM  ,PSCCOMR ,PW561   ,PW561R   ,PMCP    ,EXRUS   ,EXRSW   ,EXRJAN  ,EXRUK   ,EXRCAN  ,FSPCOM  ,FSPIN   ,FSDXP   ,FSPXE   ,FSDJ    ,HHSNTN  ,PMI     ,PMNO    ,PMDEL   ,PMNV    ,MOCMQ   ,MSONDQ  ,CPIAUCSL,Date
68.2217,71.9462,72.0586,76.2697,56.3557,85.5877,57.0946,63.6189,43.4144,92.4503,65.3959,78.7321,85.0737,50.6,78.5279,11.88,13.72,11.26,14.0468702,16.22247972,13.31378438,89620,22274,632.3,4647,16916,10058,6858,85987,22176,5163.3,12821.6,6520,18641,60,0.492,117466,114320,7.3,15.4,3473,2813,2892,1388,1504,40.3,3.9,1061,1079,141,246,447,245,4.43,4.07,4.1,4.38,6.19,7.09,8.31,9.26,0.03,0.31,3.02,1.22,2.17,896.9,2501.9,3379.1,317555,45515,45323,622.2,534260.4,84.574,106.23,87.493,79.014,122.3,120.8,114,98.2,115.9906452,240.6476,284.2451159,55.1,65.08232737,48.9,82.18,1.3855,128.04,182.72,1.1467,388.5105,458.0038,3.11,21.85,2958.64,61.5,46.8,49.5,49.4,38.8,110.259,24.905,138.2,01.12.1991
67.8513,71.2767,71.1888,75.5047,54.0308,85.6485,56.112,63.5925,43.2527,92.5043,65.038,76.1704,84.723,50.4,77.9546,11.87,13.74,11.24,14.00540394,16.21181551,13.26206742,89625,22213,628.1,4667,16839,9991,6848,86100,22147,5153.8,12817.2,6510,18688,59,0.471,117978,114823,7.3,16.1,3398,2826,3060,1437,1623,40.2,3.9,1077,1176,151,291,454,280,4.03,3.8,3.87,4.15,6.24,7.03,8.2,9.13,0.07,0.35,3.23,1.17,2.1,910.5,2537.5,3388.2,319637,46372,46139,618.3,533596.2,84.753,106.417,87.332,79.361,122,120.4,113.4,97.2,114.3825461,238.4568,280.6100402,51.3,60.36856598,45.4,82.24,1.4039,125.46,180.9,1.1571,416.0759,493.365,2.9,23.35,3227.06,59.1,47.3,49.6,48.7,44.1,111.465,28.794,138.3,01.01.1992
68.3168,71.9269,72.0051,76.2283,56.1507,85.6368,57.3632,63.8444,43.9881,92.0838,65.573,78.3146,83.325,58.7,78.4506,11.9,13.7,11.3,14.00197675,16.11992281,13.29599473,89553,22144,623.9,4612,16831,9991,6840,86098,22142,5149.2,12817.8,6509,18689,61,0.478,117753,114514,7.4,16.7,3277,2953,3182,1478,1704,40.3,4,1146,1250,140,317,497,296,4.06,3.84,3.93,4.29,6.58,7.34,8.29,9.23,0.09,0.45,3.5,0.95,1.89,925.3,2584.9,3406.9,322590,47610,47532,616,533158.3,84.988,106.578,87.426,79.677,122.3,120.8,113.8,98.6,115.666608,237.4726,278.5765734,53.5,62.7602792,45.9,84.14,1.4561,127.7,177.78,1.1825,412.5574,490.8916,2.94,23.83,3257.27,61.8,52.7,58.3,49.3,44,112.27,28.299,138.6,01.02.1992
68.8481,72.4535,72.5545,76.9685,57.301,86.1554,57.6224,64.3785,44.4687,93.3393,66.1825,77.7666,83.721,59.7,79.0238,11.93,13.76,11.33,14.00152573,16.14928701,13.29734171,89586,22127,622.5,4621,16805,9968,6837,86174,22147,5146.5,12820.2,6507,18715,64,0.502,118144,114908,7.4,17.1,3412,2801,3196,1425,1771,40.3,4,1082,1297,137,328,528,304,3.98,4.04,4.18,4.63,6.95,7.54,8.35,9.25,0.14,0.59,3.5,0.81,1.71,936.6,2610.4,3410.7,324369,48274,48182,615,532686.4,85.205,106.496,87.635,79.94,122.4,120.8,113.9,97.1,113.5885078,239.7259,280.4336484,51,59.66028731,48.1,86.19,1.5094,132.86,172.38,1.1928,407.3645,484.855,3.01,25.45,3247.41,70.3,54.6,63.3,50.3,44.3,117.184,30.034,139.1,01.03.1992
69.341,73.0101,73.1195,77.7099,58.4432,86.6819,58.2121,64.7961,44.7121,93.5287,66.5424,80.5562,84.3681,57.8,79.2888,11.96,13.77,11.36,14.0061599,16.12582122,13.30350974,89718,22131,618.6,4603,16830,9975,6855,86326,22160,5135.6,12839.9,6516,18739,61,0.48,118426,115181,7.4,17.4,3296,2821,3130,1380,1750,40.6,4.5,1054,1099,123,237,476,263,3.73,3.75,3.87,4.3,6.78,7.48,8.33,9.21,0.12,0.55,3.73,0.85,1.73,943.8,2628.4,3406.3,326691,49035,48945,611.5,529828.9,85.391,106.652,87.667,80.207,122.5,120.9,114.1,98.1,114.4463759,243.3714,283.9243091,56,65.33126451,51.1,85.83,1.5194,133.54,175.66,1.1874,407.4067,484.531,3.02,25.51,3294.08,70.5,52.6,59.1,47.4,43.2,119.185,31.216,139.4,01.04.1992
69.5887,73.4321,73.5688,78.1859,60.2963,86.4511,58.8151,64.8422,45.1787,93.012,66.9423,78.8758,83.6283,61.2,79.5919,11.97,13.77,11.39,13.99869018,16.10375637,13.32039107,89831,22134,615.6,4605,16834,9977,6857,86450,22144,5124,12837.9,6527,18753,63,0.479,118375,115162,7.6,17.8,3417,2788,3444,1460,1984,40.4,4.1,1056,1214,124,299,501,290,3.82,3.63,3.75,4.19,6.69,7.39,8.28,9.13,0.12,0.56,3.76,0.89,1.74,950.5,2651.6,3405,328754,49336,49181,609.1,528916.1,85.508,106.878,87.809,80.294,122.9,121.4,114.5,100.3,116.8303223,245.815,286.3274743,59.2,68.95668076,55,84.79,1.4907,130.77,180.95,1.1991,414.8145,490.718,2.99,25.71,3376.78,71.2,55.7,60.9,50,47,118.821,31.367,139.7,01.05.1992
69.627,73.2321,73.3444,77.7908,59.5712,86.2261,58.9768,65.1545,45.3295,93.9801,67.1682,75.9229,83.2479,57.6,79.6798,12.01,13.88,11.41,14.01760078,16.20019141,13.31730433,89878,22096,608.6,4584,16825,9964,6861,86544,22149,5117.5,12846.6,6535,18762,63,0.465,118419,115122,7.8,18.2,3518,2809,3758,1608,2150,40.3,4.1,1057,1145,115,276,462,292,3.76,3.66,3.77,4.17,6.48,7.26,8.22,9.05,0.11,0.51,3.6,0.96,1.79,954.4,2667.1,3401.3,330180,49270,49040,607,526568.7,85.678,106.714,88.111,80.447,123.4,121.9,115.1,101.6,118.2192642,247.6777,288.1916874,64.3,74.81790044,53.9,83,1.425,126.84,185.51,1.196,408.2741,481.955,3.06,25.08,3337.78,70.7,53.6,59.8,50.8,43.1,120.688,30.915,140.1,01.06.1992
70.2133,73.9146,74.111,78.8135,61.2299,86.9192,59.4014,65.6273,45.7933,93.98,67.7391,76.2733,83.6563,57.4,80.1708,12,13.77,11.43,13.95559794,16.01404864,13.29270704,89897,22077,606.8,4570,16822,9948,6874,86637,22101,5100,12820.1,6530,18817,61,0.467,118713,115428,7.7,18.1,3438,2832,3614,1490,2124,40.3,4.1,1089,1139,123,270,472,274,3.25,3.21,3.28,3.6,5.84,6.84,8.07,8.84,0.07,0.39,3.63,1.23,2,963.2,2687.6,3401.8,333209,49755,49471,604.3,527250.6,85.987,106.839,88.289,80.846,123.3,121.9,115.2,101.6,117.7029391,247.0364,286.1900624,61.9,71.71074734,56.2,80.78,1.3347,125.88,191.77,1.1924,415.0514,487.1605,3,25.61,3329.4,67.6,53.9,59.5,52.5,46.9,120.147,30.204,140.5,01.07.1992
69.8771,73.8836,74.0807,78.8794,60.7317,87.2665,59.16,64.9405,45.6209,92.6903,67.4617,77.2965,79.676,56.8,79.6562,12.05,13.85,11.47,13.99161664,16.08165066,13.31816123,89968,22044,602.9,4581,16782,9929,6853,86807,22093,5091.6,12814.9,6544,18883,63,0.477,118826,115547,7.6,18,3436,2840,3579,1506,2073,40.3,4.1,1075,1226,111,325,478,312,3.3,3.13,3.21,3.47,5.6,6.59,7.95,8.65,0.08,0.34,3.46,1.36,2.06,973.7,2713.8,3406.2,336945,50478,50228,603.5,527743.3,86.123,106.827,88.433,80.999,123.4,121.9,115.1,100.7,116.5158633,244.9333,283.4023326,60.5,70.00208271,53.7,80.05,1.2966,126.23,194.34,1.1907,417.9267,490.88,2.97,25.5,3307.45,69.5,53.4,58.8,50.3,45.8,118.418,28.708,140.8,01.08.1992
70.0488,73.7907,73.8934,78.4982,60.3613,86.8826,59.315,65.4169,45.6081,93.8602,67.512,77.0164,82.0819,53.9,79.5306,12.03,13.76,11.46,13.94637081,15.95195864,13.2855702,90059,22021,597.2,4584,16762,9912,6850,86867,22094,5079.6,12819,6558,18829,62,0.47,118720,115446,7.6,18.1,3428,2882,3504,1393,2111,40.3,4,1114,1186,125,265,522,274,3.22,2.91,2.96,3.18,5.38,6.42,7.92,8.62,0.05,0.27,3.51,1.5,2.2,988,2738.3,3417.6,340763,51392,51105,602.4,527021.9,86.259,106.729,88.532,81.188,123.7,122.3,115.3,102.8,118.7725298,245.875,284.0777798,63.1,72.90415011,51.6,80.65,1.278,122.6,184.65,1.2225,418.4771,493.5567,3,24.52,3293.91,67.4,49.7,51.1,51.2,42.3,119.185,29.713,141.1,01.09.1992
70.5459,74.4212,74.6555,79.5642,61.5744,87.8663,59.5766,65.7574,46.1557,93.5503,67.909,80.8699,85.4354,54.7,79.8158,12.05,13.85,11.47,13.92596702,16.00619446,13.25567151,90233,22028,598.8,4600,16750,9896,6854,87033,22109,5079.4,12834.5,6566,18828,62,0.489,118628,115374,7.3,18.9,3356,2630,3505,1311,2194,40.3,4.1,1132,1244,129,307,519,289,3.1,2.86,3.04,3.3,5.6,6.59,7.99,8.84,0.18,0.44,3.73,1.4,2.25,1003.8,2758.1,3431.5,344577,52765,52622,600.1,524348.3,86.529,106.956,88.587,81.571,124.2,122.8,115.3,102.8,118.3391083,241.4955,277.9996316,63.4,72.98345785,46.4,82.85,1.3176,121.17,165.29,1.2453,412.5027,483.33,3.07,26.1,3198.69,67.5,50.3,53.8,48.6,42.4,118.535,30.372,141.7,01.10.1992
70.817,74.6418,74.9202,79.727,62.0479,87.8734,59.9855,66.0856,46.4024,94.0269,68.1618,80.9241,84.1088,58.6,79.9342,12.08,13.88,11.49,13.93744303,16.01421435,13.25672355,90364,22042,598.3,4606,16758,9903,6855,87163,22110,5076.5,12835.1,6578,18841,66,0.512,118876,115669,7.4,17.9,3317,2923,3397,1405,1992,40.3,4.2,1118,1214,113,267,519,315,3.09,3.13,3.34,3.68,6.04,6.87,8.1,8.96,0.21,0.55,3.74,1.23,2.09,1015.8,2773.4,3434,347656,53749,53645,600.5,527238.2,86.673,107.117,88.644,81.756,124.1,122.6,115.1,102.5,117.7876604,238.291,273.8316039,58.5,67.22515255,42.1,86.69,1.4291,123.88,152.68,1.2674,422.844,496.0865,2.98,24.44,3238.49,78.2,53.6,58.8,51.3,42.1,119.644,29.236,142.1,01.11.1992
70.8562,74.7981,75.0417,79.7804,62.8352,87.563,60.2085,65.9885,46.2822,93.4605,68.0605,84.0164,83.0516,57.9,79.6453,12.09,13.89,11.51,13.92905285,16.00285724,13.26082699,90540,22075,597.6,4630,16768,9905,6863,87343,22122,5069.5,12840.5,6594,18878,65,0.504,118997,115738,7.4,19,3189,2759,3651,1595,2056,40.3,4.1,1176,1227,155,277,531,264,2.92,3.22,3.36,3.71,6.08,6.77,7.98,8.81,0.14,0.49,3.55,1.21,2.04,1024.8,2777.2,3432.5,350913,54421,54297,597.9,527669,86.797,106.867,88.799,81.921,124.2,122.7,115.1,101.3,116.2350403,237.5977,272.6276233,53.8,61.73193652,48,86.95,1.4219,124.04,155.1,1.2725,435.6395,509.4973,2.9,24.09,3303.14,89.5,54.2,61,51.5,45,121.68,31.058,142.3,01.12.1992
71.2306,75.192,75.5176,80.196,63.9778,87.6166,60.8061,66.3386,47.0209,94.2336,68.7953,78.9985,83.1555,61.5,80.3437,12.13,13.89,11.55,13.94621567,15.96973913,13.27937271,90824,22132,598.4,4664,16790,9920,6870,87593,22191,5073.6,12885.4,6611,18901,66,0.525,119075,115853,7.3,18.3,3299,2649,3346,1380,1966,40.5,4.4,1177,1210,130,303,556,221,3.02,3,3.14,3.5,5.83,6.6,7.91,8.67,0.14,0.5,3.6,1.31,2.07,1030.4,2776.8,3427.2,353709,54971,54805,598.6,528330.6,86.977,107.062,88.837,82.17,124.4,122.9,115.4,101.7,116.4095051,238.519,273.01749,52,59.5210842,49.8,88.26,1.4774,124.99,153.25,1.2779,435.229,504.963,2.88,24.09,3277.7,83.4,55.8,63,52.3,43.3,120.624,28.7,142.8,01.01.1993
71.4748,75.2885,75.4347,80.2558,63.6533,87.8649,60.6239,66.7533,47.3376,94.3824,68.8931,81.0029,83.9622,63.5,80.3051,12.16,13.93,11.58,13.9611247,15.99329499,13.29521579,91060,22189,588.6,4714,16806,9927,6879,87773,22235,5067.7,12934.5,6620,18902,67,0.541,119275,116150,7.1,18.2,3461,2580,3190,1283,1907,40.5,4.4,1148,1210,125,295,533,257,3.03,2.93,3.07,3.39,5.43,6.26,7.71,8.39,0.14,0.46,3.33,1.45,2.13,1033.6,2785.2,3423.1,355395,54686,54640,598,530527.7,87.099,106.928,89.105,82.256,124.7,123.2,115.9,101.2,115.6241074,238.6111,272.6205084,56.1,64.09597258,53.9,88.67,1.5178,120.76,143.95,1.2602,441.7042,508.9147,2.81,24.5,3367.26,80.6,55.2,59.7,51.7,42.6,122.163,32.036,143.1,01.02.1993
71.4609,75.3935,75.478,80.3595,64.097,87.801,60.8014,66.6009,47.3432,93.9138,68.7714,84.8357,82.2023,56.7,80.0183,12.18,14,11.58,13.9563663,16.04180035,13.26886057,91009,22142,591.3,4676,16795,9914,6881,87774,22222,5062.8,12923.8,6629,18907,66,0.54,119542,116423,7,17.6,3260,2666,3115,1309,1806,40.3,4.1,1056,1083,93,246,459,285,3.07,2.95,3.05,3.33,5.19,5.98,7.58,8.15,0.1,0.38,3.03,1.6,2.17,1038.6,2792.3,3420.4,357844,54969,54878,597.7,528765.9,87.272,106.896,89.047,82.575,125,123.4,116.3,101.7,115.9476468,238.3509,271.742635,58.1,66.23951113,53.6,87.89,1.5206,117.02,146.17,1.2471,450.1552,517.2378,2.76,23.45,3440.73,75.8,53.5,58.1,52.7,45.6,122.041,28.776,143.3,01.03.1993
71.7004,75.5997,75.7177,80.5278,64.6198,87.7947,61.1908,66.8779,47.5862,94.9827,69.1612,83.5746,82.2206,51.6,80.3338,12.22,14,11.63,13.96427796,15.99835445,13.29006159,91285,22130,589.7,4690,16771,9894,6877,88093,22255,5071,12945.5,6653,18938,66,0.529,119474,116400,7.1,17.6,3350,2620,3014,1381,1633,40.9,4.9,1104,1258,119,258,563,318,2.96,2.87,2.97,3.24,5.13,5.97,7.46,8.14,0.1,0.37,3.1,1.49,2.17,1047.6,2798.6,3419.5,360879,55359,55286,591.9,532780.8,87.509,107.545,89.072,82.852,125.7,124.3,116.6,103.2,117.2927204,236.9943,269.3576178,57.7,65.57936012,54.6,85.77,1.4599,112.41,154.47,1.2621,443.0776,504.9957,2.82,23.2,3423.62,76.4,50.2,53,52.8,44.7,120.583,30.767,143.8,01.04.1993
71.4341,75.2962,75.3177,79.9702,64.8474,86.8578,61.129,66.6558,47.6887,94.1209,69.0957,77.5102,82.4527,55,80.1231,12.25,14.02,11.66,13.95629685,15.97283934,13.28411603,91545,22189,590.6,4753,16766,9884,6882,88307,22300,5082.2,12965,6674,18951,68,0.551,120115,117015,7.1,17.5,3363,2617,3101,1325,1776,40.6,4.4,1112,1260,117,301,555,287,3,2.96,3.07,3.36,5.2,6.04,7.43,8.21,0.11,0.4,3.08,1.39,2.17,1065.9,2835.1,3444.6,364917,56651,56530,595,531288.4,87.774,107.572,89.048,83.299,125.7,124.4,116.3,105.6,119.6071991,235.114,266.3004451,57.9,65.58008359,50.4,85.53,1.4504,110.34,154.77,1.2698,445.2465,513.6795,2.77,23.21,3478.17,68.5,51.2,55.2,51.5,44.8,122.031,29.8,144.2,01.05.1993
71.6149,75.317,75.3352,80.211,64.508,87.378,60.7367,67.0228,47.8962,93.9931,69.026,81.1764,82.0856,53.1,79.9092,12.26,14.01,11.67,13.97119154,15.96544808,13.29884219,91691,22165,582.4,4760,16742,9866,6876,88495,22351,5084.1,12999.4,6693,18969,67,0.545,120290,117182,7,17.8,3218,2778,3141,1355,1786,40.5,4.3,1130,1280,128,287,548,317,3.04,3.07,3.2,3.54,5.22,5.96,7.33,8.07,0.13,0.47,2.89,1.37,2.11,1075.1,2845.5,3450.7,367889,57082,56901,596.9,533850.6,87.752,107.636,88.823,83.367,125.2,123.7,116.3,103.8,117.5537939,233.3565,264.2768969,52.9,59.90939977,50.6,86.26,1.4769,107.41,150.82,1.2789,448.0595,515.7314,2.81,22.58,3513.81,70.4,49.6,51.6,50.4,46.5,123.079,32.648,144.3,01.06.1993
71.8876,75.7928,75.8866,81.0087,64.6016,88.511,60.681,67.057,48.1499,94.0398,69.2631,84.6168,82.2056,52.7,80.0503,12.28,14.04,11.69,13.97534967,15.97833138,13.30389557,91900,22186,580.4,4783,16742,9867,6875,88774,22400,5099.9,13025.2,6715,19060,68,0.565,120467,117341,6.9,17.7,3292,2586,3046,1276,1770,40.7,4.4,1174,1254,132,284,560,278,3.06,3.04,3.16,3.47,5.09,5.81,7.17,7.93,0.12,0.43,2.77,1.36,2.12,1084.4,2851.5,3450.8,371432,57729,57485,594.5,535286.7,87.869,107.885,88.793,83.536,125.1,123.4,116.3,101.6,114.8541714,235.4324,266.1456025,50.2,56.74881302,51.4,88.04,1.5147,107.69,149.55,1.282,447.2871,508.1014,2.81,22.52,3529.43,64.7,50.2,53.8,51,45.5,119.663,31.075,144.5,01.07.1993
71.9074,75.7295,75.7296,81.0029,64.1102,88.7383,60.3824,67.1737,48.2209,94.4598,69.2164,86.3582,82.0402,53.9,79.8596,12.3,14.07,11.72,13.97790809,15.98936315,13.31878722,92091,22203,574.6,4806,16741,9871,6870,88916,22419,5095,13054.5,6735,19028,71,0.601,120856,117830,6.8,18,3176,2595,3026,1256,1770,40.7,4.4,1230,1300,124,293,562,321,3.03,3.02,3.14,3.44,5.03,5.68,6.85,7.6,0.12,0.42,2.66,1.17,1.92,1094.2,2861.1,3454.8,374603,58183,57830,594.1,537971.4,87.996,108.085,88.882,83.669,123.9,121.9,116.2,100.8,113.7607638,235.9227,266.2574063,48.3,54.510366,52.3,87.97,1.4966,103.77,149.14,1.308,454.1277,514.1745,2.76,23.02,3597.01,65.8,50.7,55.3,51.8,44.4,120.381,32.163,144.8,01.08.1993
72.2529,76.1469,76.1958,81.2486,65.4351,88.4627,61.1887,67.4339,48.8031,94.4584,69.6614,85.885,84.0853,55.2,80.229,12.33,14.03,11.77,13.99975021,15.92996719,13.36391403,92318,22251,577.6,4823,16768,9894,6874,89108,22467,5107,13080.7,6759,19041,71,0.604,120554,117380,6.7,18.1,3127,2516,3042,1286,1756,40.9,4.6,1251,1343,148,312,567,316,3.09,2.95,3.06,3.36,4.73,5.36,6.66,7.34,0.11,0.41,2.41,1.3,1.98,1104.2,2874.8,3461.6,378288,58867,58440,590.2,541155,88.073,108.369,88.599,83.894,124.1,122.1,116.3,101.2,114.0692982,235.519,265.4692396,46.5,52.4132645,49,87.01,1.4182,105.57,152.48,1.3215,459.2352,517.3743,2.73,23.74,3592.28,66.8,50.8,52.6,51.3,46.2,122.917,30.359,145,01.09.1993
72.7957,76.6233,76.7365,81.6472,67.1348,88.234,62.1363,68.0525,49.4616,94.7063,70.2515,84.8638,86.533,56.1,80.7541,12.36,14.09,11.79,13.99583296,15.95479663,13.35039406,92596,22306,577.4,4868,16778,9910,6868,89332,22524,5116.4,13117.1,6781,19042,74,0.627,120823,117739,6.8,18.1,3336,2514,3029,1220,1809,40.7,4.5,1287,1392,126,361,590,315,2.99,3.02,3.12,3.39,4.71,5.33,6.67,7.31,0.1,0.37,2.31,1.34,1.98,1112.9,2886.4,3465.6,381561,59595,59309,590,545962.5,88.312,108.65,89.075,84.005,124.2,122.3,116.4,103.7,116.7477258,237.5762,267.468477,51.8,58.31757183,50.9,87.87,1.4432,107.02,150.23,1.3263,463.9005,527.1868,2.72,23.97,3625.8,72.5,53.4,58.9,50.7,48.6,124.743,31.521,145.6,01.10.1993
73.1031,76.7839,76.8722,81.7686,67.8101,88.0886,62.3808,68.5313,49.9421,94.9184,70.5605,84.7206,86.6323,57.5,80.945,12.4,14.11,11.83,14.01367463,15.94620557,13.36949765,92833,22347,576.9,4887,16800,9928,6872,89554,22562,5126.5,13132.9,6806,19068,74,0.642,121169,118012,6.6,18.6,3087,2518,2986,1186,1800,40.9,4.7,1357,1376,139,303,605,329,3.02,3.1,3.26,3.58,5.06,5.72,6.93,7.66,0.16,0.48,2.62,1.21,1.94,1124.2,2906.7,3479.5,384068,60301,60212,590.3,549959.4,88.485,108.801,89.219,84.195,124.4,122.3,116.5,103,115.6432798,241.6138,271.2719638,46,51.6465133,52.7,89.15,1.4969,107.88,148.08,1.3174,462.8905,534.9214,2.72,23.64,3674.69,70.3,53.8,60.4,50.9,45.5,124.419,32.135,146,01.11.1993
73.5137,77.1081,77.0951,81.9957,68.241,88.2163,62.7106,69.0423,50.7042,94.9573,70.9806,84.5848,85.4561,61.7,81.2515,12.45,14.15,11.88,14.06287063,15.98310196,13.41902836,93094,22413,590,4925,16815,9950,6865,89790,22601,5140.7,13163.8,6825,19109,75,0.656,121464,118348,6.5,18.3,3246,2362,2968,1186,1782,40.8,4.7,1461,1533,132,337,699,365,2.96,3.06,3.23,3.61,5.15,5.77,6.93,7.69,0.17,0.55,2.71,1.16,1.92,1129.7,2918.8,3484,386587,60567,60485,588.7,555742.6,88.531,108.657,89.177,84.316,124.4,122.3,116.2,101.7,114.1004353,245.4567,275.3856079,38.9,43.64313602,53.1,89.69,1.4634,109.91,149.13,1.3308,465.9455,538.3718,2.72,22.79,3744.1,78.8,55.6,62.4,51.5,43.2,125.701,31.978,146.3,01.12.1993
73.8591,77.6279,77.6791,82.7619,69.6251,88.6837,63.1755,69.181,50.9635,94.5117,71.1747,89.0034,84.3383,59.7,81.288,12.45,14.1,11.89,14.05556747,15.91835352,13.42334918,93326,22463,587.1,4940,16853,9986,6867,90010,22652,5153.5,13180,6844,19147,86,0.653,121966,118664,6.6,18.6,3184,2384,3060,1327,1733,40.8,4.7,1390,1272,100,250,563,359,3.05,2.98,3.15,3.54,5.09,5.75,6.92,7.65,0.17,0.56,2.77,1.17,1.9,1131.6,2922,3484.9,390222,60893,60820,593.7,559500.2,88.577,108.822,89.019,84.445,124.8,122.6,116.5,103.8,116.3429314,247.8271,277.7739047,39.3,44.04891335,58.9,90.11,1.4716,111.44,149.23,1.3173,472.9929,550.5257,2.69,23.13,3868.35,86.4,56,63.5,54.4,43.9,126.839,32.065,146.3,01.01.1994
73.8952,77.434,77.4569,82.8732,69.5497,88.8824,62.514,69.488,51.2766,95.1639,71.2691,88.0119,83.6971,60.2,81.1964,12.55,14.28,11.98,14.13479299,16.08325449,13.49281434,93515,22451,583.4,4923,16862,9997,6865,90214,22753,5165.1,13253.4,6861,19150,79,0.682,122086,118747,6.6,19,2652,2714,3118,1359,1759,40.2,4.7,1269,1337,130,275,606,326,3.25,3.25,3.43,3.87,5.4,5.97,7.08,7.76,0.18,0.62,2.72,1.11,1.79,1136.4,2917.5,3485.9,393259,60513,60442,595,564939.1,88.788,109.029,88.983,84.778,125,122.9,116.9,102.1,114.1623991,251.1758,280.8504596,37.8,42.26580495,63,89.38,1.4565,106.3,147.92,1.3424,471.58,551.0437,2.7,23.24,3905.61,83.5,56.5,62.2,57,44.6,127.968,32.764,146.7,01.02.1994
74.6654,78.2116,78.2323,83.5246,70.194,89.5337,63.4065,70.2471,52.0327,96.3057,72.222,85.3079,84.2688,63.4,82.0654,12.52,14.2,11.95,14.06488721,15.95218837,13.42455289,93943,22549,580.2,4990,16896,10024,6872,90584,22863,5182.9,13323.6,6880,19190,80,0.7,121930,118576,6.5,19,2789,2543,3055,1275,1780,41.2,4.9,1342,1564,128,362,672,402,3.34,3.5,3.78,4.32,5.94,6.48,7.48,8.13,0.28,0.82,2.98,1,1.65,1140.2,2929.4,3491.7,396036,60296,60241,601.4,571555.8,89.016,109.313,89.025,85.089,125.1,122.9,117.1,103.8,115.6829529,253.7157,282.7608996,39.6,44.13338088,62.9,88.78,1.4292,105.1,149.19,1.3644,463.8078,543.7117,2.78,20.98,3816.98,85.1,56.9,62.8,55.4,43,130.1,31.223,147.1,01.03.1994
75.0182,78.5158,78.4778,83.6028,70.9645,89.283,63.9879,70.656,52.8322,96.2063,72.7709,82.0382,85.5667,61.4,82.4568,12.55,14.26,11.96,14.08577169,16.00502823,13.42357206,94267,22640,578,5047,16932,10056,6876,90850,22882,5200.7,13366.3,6888,19223,80,0.712,122290,118862,6.4,19,2842,2430,2921,1175,1746,41,5,1392,1465,153,359,615,338,3.56,3.68,4.09,4.82,6.52,6.97,7.88,8.52,0.41,1.14,3.29,0.91,1.55,1141.1,2936.2,3496.3,398890,60500,60376,606.8,575973.8,89.097,109.303,89.149,85.164,125.1,122.9,117.1,103.8,115.5515975,252.9505,281.5879996,42.7,47.53423133,63.5,88.76,1.4383,103.48,148.23,1.383,447.2321,520.3605,2.9,20.43,3661.48,82.6,57.4,62.7,57.2,45.9,129.652,33.128,147.2,01.04.1994
75.4174,78.8634,78.8552,84.208,71.3229,90.0019,64.1873,71.1147,53.3303,96.9218,73.2461,82.4771,85.8955,62.7,82.7451,12.57,14.3,11.98,14.08624322,16.02492268,13.42507508,94565,22704,575.2,5084,16962,10080,6882,91125,22996,5217.2,13399.9,6882,19264,83,0.777,122864,119455,6.1,19.5,2652,2462,2836,1140,1696,41.2,4.9,1396,1526,137,340,702,347,4.01,4.14,4.6,5.31,6.78,7.18,7.99,8.62,0.46,1.17,3.04,0.81,1.44,1143.3,2940.6,3505.4,401441,59968,59768,611.6,583766.1,89.236,109.743,89.149,85.322,125.1,122.7,117.2,102.2,113.4975457,256.6667,285.0395353,48.9,54.30557715,67.8,87.95,1.4125,103.75,150.42,1.3808,450.8986,526.2662,2.89,20.43,3707.99,84.2,58.2,61.6,60.2,47.6,131.826,32.647,147.5,01.05.1994
